Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Profit
1021,14/03/2023,David,South,"$21,991.68",23,Food,$580.75,$956.16,Returning,0.07,Cash,Retail,South-David,"$8,634.43"
1005,25/12/2023,Alice,South,"$60,857.16",28,Furniture,"$2,146.24","$2,173.47",Returning,0.10,Cash,Retail,South-Alice,$762.44
1082,11/08/2023,Charlie,North,"$110,983.00",43,Furniture,"$2,289.22","$2,581.00",New,0.05,Bank Transfer,Online,North-Charlie,"$12,546.54"
1092,10/02/2023,Bob,East,"$191,617.12",47,Furniture,"$3,681.53","$4,076.96",Returning,0.17,Cash,Retail,East-Bob,"$18,585.21"
1042,23/07/2023,Charlie,West,"$109,890.56",26,Electronics,"$4,208.09","$4,226.56",Returning,0.29,Cash,Retail,West-Charlie,$480.22
1061,21/09/2023,Charlie,South,"$75,675.25",25,Food,"$2,747.66","$3,027.01",New,0.23,Cash,Online,South-Charlie,"$6,983.75"
1022,24/11/2023,Eve,West,"$26,386.52",29,Furniture,$479.58,$909.88,Returning,0.13,Credit Card,Retail,West-Eve,"$12,478.70"
1021,27/06/2023,Charlie,North,"$27,829.49",19,Electronics,"$1,222.40","$1,464.71",New,0.00,Credit Card,Retail,North-Charlie,"$4,603.89"
1070,14/12/2023,Charlie,South,"$28,988.19",33,Food,$866.42,$878.43,New,0.09,Cash,Retail,South-Charlie,$396.33
1001,14/11/2023,David,North,"$24,560.64",36,Furniture,$666.84,$682.24,New,0.16,Bank Transfer,Retail,North-David,$554.40
1005,25/03/2023,Bob,West,"$29,054.90",14,Clothing,"$1,861.20","$2,075.35",Returning,0.10,Credit Card,Retail,West-Bob,"$2,998.10"
1012,14/11/2023,David,North,"$17,800.30",14,Electronics,"$1,185.50","$1,271.45",Returning,0.03,Bank Transfer,Retail,North-David,"$1,203.30"
1090,21/04/2023,David,West,"$51,316.30",35,Electronics,"$1,130.60","$1,466.18",Returning,0.13,Cash,Online,West-David,"$11,745.30"
1046,08/09/2023,Alice,North,"$20,341.20",30,Furniture,$320.73,$678.04,Returning,0.08,Cash,Retail,North-Alice,"$10,719.30"
1034,07/01/2023,David,West,"$6,569.64",28,Furniture,$137.47,$234.63,New,0.27,Bank Transfer,Retail,West-David,"$2,720.48"
1049,25/03/2023,Eve,East,"$17,069.36",17,Electronics,$558.70,"$1,004.08",Returning,0.03,Credit Card,Online,East-Eve,"$7,571.46"
1078,27/07/2023,Eve,North,"$3,386.73",3,Clothing,$902.38,"$1,128.91",New,0.01,Bank Transfer,Retail,North-Eve,$679.59
1090,10/11/2023,Alice,North,"$36,213.76",16,Clothing,"$2,183.37","$2,263.36",Returning,0.00,Bank Transfer,Retail,North-Alice,"$1,279.84"
1045,22/01/2023,Bob,East,"$136,231.76",46,Food,"$2,577.08","$2,961.56",Returning,0.10,Cash,Online,East-Bob,"$17,686.08"
1027,03/01/2023,Bob,East,"$34,290.60",30,Furniture,$745.93,"$1,143.02",Returning,0.20,Credit Card,Online,East-Bob,"$11,912.70"
1073,07/05/2023,David,North,"$71,801.97",29,Clothing,"$2,152.68","$2,475.93",Returning,0.22,Bank Transfer,Online,North-David,"$9,374.25"
1026,24/10/2023,David,East,"$97,643.70",45,Food,"$1,741.66","$2,169.86",Returning,0.14,Credit Card,Online,East-David,"$19,269.00"
1047,07/07/2023,David,South,"$19,938.90",15,Clothing,$957.95,"$1,329.26",New,0.21,Cash,Online,South-David,"$5,569.65"
1086,28/12/2023,Bob,West,"$24,202.44",46,Furniture,$83.86,$526.14,Returning,0.11,Credit Card,Online,West-Bob,"$20,344.88"
1056,14/01/2023,Charlie,West,"$64,608.75",25,Food,"$2,361.74","$2,584.35",Returning,0.20,Cash,Online,West-Charlie,"$5,565.25"
1094,12/01/2023,Eve,West,"$145,171.40",38,Food,"$3,443.98","$3,820.30",Returning,0.01,Credit Card,Retail,West-Eve,"$14,300.16"
1063,28/03/2023,Charlie,South,"$70,137.90",42,Food,"$1,170.07","$1,669.95",Returning,0.12,Bank Transfer,Retail,South-Charlie,"$20,994.96"
1048,12/01/2023,Charlie,East,"$50,180.02",47,Clothing,$702.44,"$1,067.66",New,0.24,Cash,Retail,East-Charlie,"$17,165.34"
1061,25/01/2023,Bob,East,"$171,258.78",38,Furniture,"$4,440.86","$4,506.81",Returning,0.24,Bank Transfer,Online,East-Bob,"$2,506.10"
1081,28/10/2023,Charlie,North,"$38,533.05",23,Food,"$1,411.37","$1,675.35",New,0.21,Cash,Retail,North-Charlie,"$6,071.54"
1026,31/08/2023,Alice,East,"$36,367.00",25,Electronics,"$1,156.88","$1,454.68",Returning,0.06,Credit Card,Online,East-Alice,"$7,445.00"
1036,02/05/2023,David,North,"$184,295.58",42,Furniture,"$4,292.63","$4,387.99",New,0.07,Credit Card,Retail,North-David,"$4,005.12"
1001,27/05/2023,Alice,South,"$32,035.50",7,Electronics,"$4,094.68","$4,576.50",New,0.30,Cash,Retail,South-Alice,"$3,372.74"
1008,24/02/2023,Eve,West,"$52,037.70",22,Electronics,"$2,269.32","$2,365.35",New,0.03,Cash,Retail,West-Eve,"$2,112.66"
1099,26/08/2023,David,West,"$43,668.41",17,Food,"$2,471.73","$2,568.73",New,0.05,Cash,Retail,West-David,"$1,649.00"
1052,22/12/2023,Charlie,West,"$28,553.22",18,Food,"$1,127.86","$1,586.29",New,0.04,Credit Card,Online,West-Charlie,"$8,251.74"
1079,22/06/2023,Eve,East,"$33,101.46",49,Clothing,$437.59,$675.54,Returning,0.10,Cash,Online,East-Eve,"$11,659.55"
1047,09/08/2023,David,North,"$120,107.45",41,Clothing,"$2,888.49","$2,929.45",New,0.06,Cash,Retail,North-David,"$1,679.36"
1056,29/04/2023,Charlie,North,"$8,399.20",10,Clothing,$536.81,$839.92,Returning,0.15,Bank Transfer,Online,North-Charlie,"$3,031.10"
1086,05/11/2023,Alice,South,"$25,788.00",10,Furniture,"$2,273.91","$2,578.80",New,0.14,Cash,Online,South-Alice,"$3,048.90"
1014,02/07/2023,David,East,"$33,229.49",7,Clothing,"$4,705.46","$4,747.07",New,0.27,Bank Transfer,Retail,East-David,$291.27
1090,15/10/2023,Charlie,South,"$252,147.36",48,Electronics,"$4,766.53","$5,253.07",Returning,0.01,Bank Transfer,Online,South-Charlie,"$23,353.92"
1028,03/11/2023,Alice,North,"$57,427.88",38,Clothing,"$1,234.69","$1,511.26",New,0.10,Bank Transfer,Online,North-Alice,"$10,509.66"
1087,27/10/2023,Eve,North,"$92,438.82",27,Food,"$3,139.36","$3,423.66",New,0.18,Credit Card,Online,North-Eve,"$7,676.10"
1078,23/03/2023,Eve,West,"$87,830.82",33,Clothing,"$2,396.68","$2,661.54",New,0.18,Bank Transfer,Online,West-Eve,"$8,740.38"
1088,30/07/2023,Eve,East,"$4,693.90",1,Furniture,"$4,384.64","$4,693.90",New,0.14,Cash,Retail,East-Eve,$309.26
1002,30/05/2023,Eve,North,"$67,455.96",44,Furniture,"$1,393.58","$1,533.09",Returning,0.24,Credit Card,Retail,North-Eve,"$6,138.44"
1026,06/02/2023,Bob,West,"$7,448.72",34,Electronics,$68.33,$219.08,New,0.02,Credit Card,Online,West-Bob,"$5,125.50"
1014,18/12/2023,David,East,"$4,460.96",4,Furniture,$854.68,"$1,115.24",New,0.24,Credit Card,Retail,East-David,"$1,042.24"
1059,08/11/2023,David,South,"$37,152.14",17,Clothing,"$1,780.14","$2,185.42",Returning,0.15,Credit Card,Retail,South-David,"$6,889.76"
1056,27/12/2023,Bob,East,"$6,589.00",4,Food,"$1,612.82","$1,647.25",Returning,0.04,Credit Card,Retail,East-Bob,$137.72
1007,28/02/2023,Charlie,East,"$183,735.56",43,Furniture,"$3,967.25","$4,272.92",New,0.27,Credit Card,Online,East-Charlie,"$13,143.81"
1003,11/05/2023,Charlie,North,"$99,426.60",26,Electronics,"$3,418.78","$3,824.10",New,0.19,Credit Card,Online,North-Charlie,"$10,538.32"
1023,21/07/2023,Eve,North,"$6,478.76",4,Clothing,"$1,532.80","$1,619.69",Returning,0.05,Bank Transfer,Retail,North-Eve,$347.56
1018,31/08/2023,Alice,East,"$2,333.19",1,Electronics,"$2,315.83","$2,333.19",New,0.01,Cash,Retail,East-Alice,$17.36
1038,04/02/2023,Charlie,North,"$4,803.75",7,Furniture,$523.02,$686.25,Returning,0.04,Cash,Online,North-Charlie,"$1,142.61"
1099,03/04/2023,Alice,North,"$143,820.30",30,Furniture,"$4,495.82","$4,794.01",New,0.18,Bank Transfer,Retail,North-Alice,"$8,945.70"
1015,26/07/2023,David,North,"$42,822.99",9,Electronics,"$4,680.35","$4,758.11",Returning,0.05,Bank Transfer,Online,North-David,$699.84
1064,19/12/2023,Alice,West,"$179,159.05",35,Clothing,"$4,900.03","$5,118.83",Returning,0.07,Credit Card,Retail,West-Alice,"$7,658.00"
1089,28/11/2023,David,West,"$37,039.84",8,Furniture,"$4,349.34","$4,629.98",Returning,0.01,Credit Card,Online,West-David,"$2,245.12"
1028,01/11/2023,Bob,East,"$29,149.44",24,Food,$911.11,"$1,214.56",New,0.22,Bank Transfer,Online,East-Bob,"$7,282.80"
1074,16/12/2023,Bob,North,"$8,039.47",19,Furniture,$278.67,$423.13,New,0.24,Credit Card,Online,North-Bob,"$2,744.74"
1039,01/08/2023,Eve,West,"$112,500.36",36,Clothing,"$2,919.00","$3,125.01",New,0.24,Cash,Online,West-Eve,"$7,416.36"
1057,08/06/2023,Charlie,East,"$213,227.54",43,Furniture,"$4,567.39","$4,958.78",New,0.04,Cash,Retail,East-Charlie,"$16,829.77"
1017,24/01/2023,Eve,North,"$37,775.43",27,Electronics,$927.89,"$1,399.09",Returning,0.27,Credit Card,Online,North-Eve,"$12,722.40"
1086,20/10/2023,David,South,"$16,549.76",32,Furniture,$84.86,$517.18,Returning,0.20,Credit Card,Retail,South-David,"$13,834.24"
1090,04/01/2023,Eve,North,"$60,531.94",14,Furniture,"$4,037.21","$4,323.71",Returning,0.27,Credit Card,Online,North-Eve,"$4,011.00"
1044,08/08/2023,Alice,North,"$11,541.24",18,Clothing,$430.14,$641.18,New,0.13,Cash,Online,North-Alice,"$3,798.72"
1025,30/12/2023,David,West,"$63,587.72",28,Electronics,"$2,097.84","$2,270.99",New,0.13,Credit Card,Retail,West-David,"$4,848.20"
1017,20/01/2023,Bob,East,"$100,969.88",29,Clothing,"$3,410.49","$3,481.72",New,0.24,Bank Transfer,Retail,East-Bob,"$2,065.67"
1013,01/06/2023,Charlie,East,"$20,549.76",16,Furniture,"$1,222.15","$1,284.36",Returning,0.03,Credit Card,Retail,East-Charlie,$995.36
1084,19/02/2023,David,West,"$28,451.85",35,Food,$465.61,$812.91,New,0.16,Bank Transfer,Online,West-David,"$12,155.50"
1025,26/06/2023,David,North,"$187,948.77",47,Furniture,"$3,861.61","$3,998.91",New,0.25,Credit Card,Online,North-David,"$6,453.10"
1068,06/04/2023,Alice,South,"$102,428.65",31,Clothing,"$3,169.37","$3,304.15",Returning,0.25,Credit Card,Retail,South-Alice,"$4,178.18"
1010,15/04/2023,Charlie,North,"$21,768.60",4,Food,"$4,943.03","$5,442.15",Returning,0.29,Cash,Online,North-Charlie,"$1,996.48"
1067,07/09/2023,Bob,North,"$68,686.80",37,Clothing,"$1,754.32","$1,856.40",New,0.21,Bank Transfer,Retail,North-Bob,"$3,776.96"
1018,27/04/2023,David,South,"$7,450.59",17,Clothing,$355.72,$438.27,Returning,0.06,Bank Transfer,Online,South-David,"$1,403.35"
1100,20/12/2023,David,West,"$145,992.21",39,Electronics,"$3,685.03","$3,743.39",New,0.01,Bank Transfer,Online,West-David,"$2,276.04"
1086,16/08/2023,Alice,East,"$140,480.64",48,Food,"$2,632.58","$2,926.68",Returning,0.14,Cash,Online,East-Alice,"$14,116.80"
